occurrenceID,institutionCode,catalogNumber,scientificName,order,family,genus,specificEpithet,day,month,year,countryCode,stateProvince,decimalLatitude,decimalLongitude,dynamicProperties,occurrenceRemarks,fieldNotes,body mass,body mass ambiguous,body mass units inferred,ear from notch,ear length,ear length units inferred,embryo count,embryo length,embryo size units inferred,forearm length,hind foot length,hind foot length units inferred,hind foot with claw,lactation,life stage,nipple,nipple count,pregnancy,sex,tail length,tail length estimated,tail length units inferred,testicle description,testicle length,testicle size units inferred,testicle width,total length,total length ambiguous,total length estimated,total length units inferred,tragus length,vagina
9ffef452-801a-46a3-bdb3-2688c0171306,ASU,ASUMAC002026,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,25,3,1966,US,Arizona,33.98507,-112.73194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd183d1c-4b0b-449d-bf3a-bda81c0615fd,ASU,ASUMAC003387,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,27,6,1967,US,Arizona,33.68631,-110.16416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748b8a0c-c52c-41f9-91ca-424284a4e2bf,ASU,ASUMAC004752,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,5,1969,US,Arizona,33.51842,-111.69195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2eba669-7fb2-43bd-b096-24759e41c5fa,ASU,ASUMAC004743,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,18,3,1969,US,Arizona,33.51998,-111.67521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c321b7d2-7553-496e-86f0-c8c6ecea0e22,ASU,ASUMAC002018,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,11,3,1966,US,Arizona,33.55291,-111.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37094ed5-acf9-4572-9013-3cb6fe740e26,ASU,ASUMAC003392,"Microtus longicaudus (Merriam, 1888)",Rodentia,Cricetidae,Microtus,longicaudus,11,7,1967,US,Arizona,32.65354,-109.86474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373466a-bcb3-40fd-aa18-6e2ee6f1e326,ASU,ASUMAC004744,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,16,4,1969,US,Arizona,33.50254,-111.67549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0721ae7c-dbce-4c18-bd36-c063857a7c75,ASU,ASUMAC003398,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,9,7,1967,US,Arizona,32.70048,-109.78706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f3a161-9550-4958-8563-877910af77fe,ASU,ASUMAC004738,"Reithrodontomys megalotis (Baird, 1857)",Rodentia,Cricetidae,Reithrodontomys,megalotis,15,3,1969,US,Arizona,33.29031,-112.13045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6d5599-e824-4ba2-a315-13074250b57a,ASU,ASUMAC002020,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,25,4,1966,US,Arizona,33.34472,-111.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d8d878d-3ea5-46c2-a4e5-a8ed430093f8,ASU,ASUMAC003399,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,9,7,1967,US,Arizona,32.70037,-109.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890bf60-f1c2-4fa2-81b6-1a2b1bc24acb,ASU,ASUMAC004746,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,18,4,1969,US,Arizona,33.67353,-111.89064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f194fa1f-0a84-439c-b72e-2d0b67119c7c,ASU,ASUMAC002019,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,25,4,1966,US,Arizona,33.34428,-111.5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6dad695-12ee-4373-b9d4-d0ca3fbd0dcb,ASU,ASUMAC003397,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,9,7,1967,US,Arizona,32.70014,-109.78723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30fa4d9-6bac-440f-99b5-a612041660de,ASU,ASUMAC002013,"Lepus alleni Mearns, 1890",Lagomorpha,Leporidae,Lepus,alleni,6,3,1966,US,Arizona,33.33274,-111.54805,"{""digitizationProject"": ""RANGES TCN"" , ""totalLength"": ""680 mm"" , ""tailLength"": ""42 mm"" , ""hindFootLength"": ""130 mm"" , ""hindFootWithClaw"": ""130 mm"" , ""earFromNotch"": ""165 mm""}",,,,,,165.0,,,,,,,,,130.0,,,,,,,42.0,,,,,,,680.0,,,,,
52c10257-ff35-44d7-8936-bbee1b214f4b,ASU,ASUMAC003391,"Neotamias minimus (Bachman, 1839)",Rodentia,Sciuridae,Tamias,minimus,1,7,1967,US,Arizona,33.71641,-109.5948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f96eccd1-d08e-42a4-b9e7-2fa06ab98885,ASU,ASUMAC004739,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,21,2,1969,US,Arizona,33.48088,-111.68401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d111fa15-c49b-4ac9-9abe-bed957efd2fe,ASU,ASUMAC002012,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,6,5,1966,US,Arizona,33.36419,-111.97042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da602c03-2127-419a-b70c-cb17084f1d2b,ASU,ASUMAC004736,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,3,4,1969,US,Arizona,33.96587,-111.86262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5885ec62-191c-4706-baf2-76f62417b174,ASU,ASUMAC002011,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,6,5,1966,US,Arizona,33.36421,-111.9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e46b77-ccfd-4c12-b089-cfcfd9fe5657,ASU,ASUMAC003389,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,7,7,1967,US,Arizona,32.70035,-109.78708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f2a665-c1bf-4632-9365-717fa43a10e7,ASU,ASUMAC004737,"Reithrodontomys megalotis (Baird, 1857)",Rodentia,Cricetidae,Reithrodontomys,megalotis,22,2,1969,US,Arizona,33.48023,-112.23001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46cde344-65b2-4ef7-a5f0-27f08bf2a901,ASU,ASUMAC003390,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,12,7,1967,US,Arizona,32.43009,-110.0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2950ca8-6a7d-4650-bae9-47daf079ff9d,ASU,ASUMAC004742,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,18,3,1969,US,Arizona,33.5085,-111.69175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb448c91-7871-404b-8c2e-f1667dd93196,ASU,ASUMAC002010,"Lepus californicus Gray, 1837",Lagomorpha,Leporidae,Lepus,californicus,9,4,1966,US,Arizona,33.33452,-111.96312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea86425c-e414-4e5a-b2e0-aa154059c4eb,ASU,ASUMAC002015,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,19,3,1966,US,Arizona,34.31751,-111.08582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b00f815-8e6a-490d-a1f6-cf9f32c5767e,ASU,ASUMAC003395,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,28,6,1967,US,Arizona,33.66203,-109.98769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bc165b8-c17f-48ec-82c5-55c7031cfb98,ASU,ASUMAC003393,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,28,6,1967,US,Arizona,33.66224,-109.98761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaecfdda-5bc6-4919-b247-ad9092a6cd92,ASU,ASUMAC002017,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,26,2,1966,US,Arizona,33.60375,-112.09178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341d5b15-2756-4cc9-ae96-2ed15c535a41,ASU,ASUMAC002016,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,27,3,1966,US,Arizona,33.45142,-111.66695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc0004a-8c08-4175-a601-ae443bdba9eb,ASU,ASUMAC003396,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,8,7,1967,US,Arizona,32.70006,-109.78711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905462b6-15f1-4ea1-8be7-17e3cd413a31,ASU,ASUMAC004740,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,18,3,1969,US,Arizona,33.51549,-111.69169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b931de51-17cb-44ef-b1a4-282da0535c02,ASU,ASUMAC004741,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,18,3,1969,US,Arizona,33.51565,-111.69165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0001d1a9-3c4d-4f12-92e4-5e10d8cb92da,ASU,ASUMAC002009,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,30,4,1966,US,Arizona,33.63777,-111.92536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e77822d-b5ba-431b-a42b-66a3fc1b8c8e,ASU,ASUMAC003394,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,28,6,1967,US,Arizona,33.66213,-109.98718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857b894-b60e-4768-917a-b3dc306e606d,ASU,ASUMAC002014,"Otospermophilus variegatus (Erxleben, 1777)",Rodentia,Sciuridae,Otospermophilus,variegatus,20,3,1966,US,Arizona,34.31795,-111.08579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f80c3379-730d-41a4-9cb4-a5ee0d96fdb7,ASU,ASUMAC004734,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,16,3,1969,US,California,34.76508,-118.71599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbd520d-4757-49b6-8a75-944d1c6d2b24,ASU,ASUMAC003386,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,27,6,1967,US,Arizona,33.68621,-110.16405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869ef920-77ad-410d-8cbc-3d188f8bb7ae,ASU,ASUMAC003388,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,27,6,1967,US,Arizona,33.6867,-110.16386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226280aa-21fe-458e-88dd-96680f303885,ASU,ASUMAC004735,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,18,3,1969,US,Arizona,33.94129,-111.70546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db1aa4dc-d8d3-4276-b9cb-4bd6914a5f56,ASU,ASUMAC004649,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,23,3,1969,US,Arizona,33.64022,-111.87404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec9f68ff-9e0a-4852-ab68-3e25a5945131,ASU,ASUMAC004732,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,29,4,1969,US,Arizona,33.80047,-111.48994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02a101d3-b40a-4de4-bbc6-b25b7d8d753b,ASU,ASUMAC004650,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,23,3,1969,US,Arizona,33.64009,-111.87393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ceed284-1e24-411a-9d17-84c7a24ef160,ASU,ASUMAC002007,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,7,5,1966,US,Arizona,33.46506,-112.25526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11532ff7-4c07-4da2-8f61-a373aa6c0ff8,ASU,ASUMAC003303,"Microtus longicaudus (Merriam, 1888)",Rodentia,Cricetidae,Microtus,longicaudus,11,7,1967,US,Arizona,32.65339,-109.86491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781a4bb-1aac-42ce-9f9c-688ec6eb9db5,ASU,ASUMAC003304,"Neotoma stephensi Goldman, 1905",Rodentia,Cricetidae,Neotoma,stephensi,27,6,1967,US,Arizona,33.66577,-109.9916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1895691-59cb-470a-a2ab-53fb35790d0b,ASU,ASUMAC002008,"Mus musculus Linnaeus, 1758",Rodentia,Muridae,Mus,musculus,4,5,1966,US,Arizona,33.378,-111.99559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000cd4b7-b49e-4afa-b5b4-0a53970f09f4,ASU,ASUMAC001924,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,28,1,1961,US,Arizona,33.73018,-111.86494,"{ ""measurements"" : ""TOT 349 mm, TV ? mm, HFL ? mm, EAR ? mm, WGT 718 g"" }",,,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,,,,,
2d2afa98-43e1-493a-be56-2b0aa2bc418c,ASU,ASUMAC001922,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,28,1,1961,US,Arizona,33.73072,-111.86485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c33ac2d2-0df6-4453-8ce1-eebbadd711a9,ASU,ASUMAC004647,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,12,3,1969,US,Arizona,33.43731,-111.68433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115568dc-962d-4a9d-90e1-6a1d28202936,ASU,ASUMAC001923,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,4,2,1961,US,Arizona,33.72968,-111.8652,,Pregnant - 3 embryos,,,,,,,,3.0,,,,,,,,,,,pregnant,,,,,,,,,,,,,,
c4734677-eb44-40d6-8edb-00d06438ee00,ASU,ASUMAC003301,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,11,7,1967,US,Arizona,32.70052,-109.78676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9538417-dcd7-40c6-a715-fb04095ae0b8,ASU,ASUMAC004648,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,15,3,1969,US,Arizona,33.45167,-111.68426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda38f70-4d6a-49d8-8f9e-f49dbe61581e,ASU,ASUMAC004651,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,23,3,1969,US,California,34.75018,-118.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15375240-ce36-4a3a-b861-f266d73a94ff,ASU,ASUMAC003305,"Microtus montanus (Peale, 1848)",Rodentia,Cricetidae,Microtus,montanus,3,7,1967,US,Arizona,33.99327,-109.57455,,THIS IS THE SKIN TO ASU 3663 M. LONGICAUDUS SKULL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fef15ab-1127-4d02-b164-37daffe842e3,ASU,ASUMAC003302,"Choeronycteris mexicana Tschudi, 1844",Chiroptera,Phyllostomidae,Choeronycteris,mexicana,10,7,1967,US,Arizona,32.70026,-109.78704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75104482-37c4-4160-b86e-3a3bf324d1f1,ASU,ASUMAC001921,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,21,7,1961,US,Arizona,33.83306,-111.95085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93b60e64-7faa-41e5-ac7e-f967cc7f4ae0,ASU,ASUMAC001928,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,20,2,1966,US,Arizona,33.7465,-112.07638,"{ ""measurements"" : ""TOT 215 mm, TV 130 mm, HFL 35 mm, EAR 13 mm, testes 4 mm x 10 mm"" }",Testes preserved,,,,,,13.0,,,,,,35.0,,,,,,,,,130.0,,,,4.0,,10.0,215.0,,,,,
835f4efd-500a-48c7-8caf-aa46b76c093e,ASU,ASUMAC003306,"Microtus longicaudus (Merriam, 1888)",Rodentia,Cricetidae,Microtus,longicaudus,11,7,1967,US,Arizona,32.65349,-109.86478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5759ad3-4850-4235-a915-1ec59fd6d578,ASU,ASUMAC001927,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,20,2,1966,US,Arizona,33.74564,-112.07638,"{ ""measurements"" : ""TOT 180 mm, TV 86 mm, HFL 20 mm, EAR 21 mm, testes 4 mm x 11 mm"" }",Testes preserved,,,,,,21.0,,,,,,20.0,,,,,,,,,86.0,,,,4.0,,11.0,180.0,,,,,
b8f57416-bda5-4a0a-85eb-cdcbe8b4f04b,ASU,ASUMAC001925,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,20,11,1960,US,Arizona,33.73047,-111.86524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234f449-882f-434a-a2d7-40df9f33a15d,ASU,ASUMAC004642,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,21,3,1969,US,Arizona,33.49026,-111.68384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a01dbc26-57bb-4b50-9876-07b9f8a4d81f,ASU,ASUMAC004645,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,2,3,1969,US,Arizona,33.23861,-112.1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36c9fa60-58b6-4719-978a-7f6fda769eb7,ASU,ASUMAC003298,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,9,7,1967,US,Arizona,32.70012,-109.78715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b266102-f57e-4685-a106-0675bdebc21b,ASU,ASUMAC001918,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,25,3,1961,US,Arizona,33.73103,-111.86558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbf62b00-9aa1-4d5f-98ce-272e9da0c9cb,ASU,ASUMAC001917,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,14,2,1961,US,Arizona,33.73044,-111.86511,"{ ""measurements"" : ""TOT 360 mm, TV ? mm, HFL ? mm, EAR ? mm, WGT 694 g"" }",,,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,
5d2b4b40-5231-4931-a9c0-ea823dcfa449,ASU,ASUMAC004646,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,24,3,1969,US,Arizona,33.2394,-112.11179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36f9a1a9-b927-4696-b51b-e13c849ae1c2,ASU,ASUMAC003300,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,10,7,1967,US,Arizona,32.70017,-109.78723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d593438-5bdf-4af8-b297-8a6152997cab,ASU,ASUMAC004643,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,22,2,1969,US,Arizona,33.64542,-112.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5762f68-af69-41c5-a2e1-7153c829a5d6,ASU,ASUMAC004644,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,14,4,1969,US,Arizona,33.52061,-111.75731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25963c22-c020-4f68-9316-dc686f8fede5,ASU,ASUMAC003296,"Pipistrellus hesperus (H.Allen, 1864)",Chiroptera,Vespertilionidae,Parastrellus,hesperus,11,7,1967,US,Arizona,32.70006,-109.7873,,"RIGHT WING NEARLY DETACHED, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530cdccf-fcfd-4422-b538-10b18fa22b28,ASU,ASUMAC001916,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,28,1,1961,US,Arizona,33.73072,-111.86554,"{ ""measurements"" : ""TOT 355 mm, TV ? mm, HFL ? mm, EAR ? mm, WGT 640 g"" }",,,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,,,,,
b93541ff-40f5-42b2-b948-e1f38d547064,ASU,ASUMAC003297,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,11,7,1967,US,Arizona,32.70019,-109.78704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848c0f93-35b3-461c-96c0-5e5610c670bd,ASU,ASUMAC004638,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,24,2,1969,US,Arizona,33.61111,-111.90403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b2f3246-bdd5-464c-bb62-bc0e3eb41e78,ASU,ASUMAC003291,"Lepus californicus Gray, 1837",Lagomorpha,Leporidae,Lepus,californicus,23,6,1967,US,Arizona,33.73578,-110.16277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c6add0-25f7-4a24-8534-e4c1bf5d47fa,ASU,ASUMAC003292,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,10,7,1967,US,Arizona,32.70003,-109.7873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db364880-3ba0-4eb3-af93-9de73dc2ebec,ASU,ASUMAC001909,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,14,3,1964,US,Arizona,33.58786,-112.50635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f18557c-ddd2-4898-bb11-3e06565ef501,ASU,ASUMAC004636,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,17,2,1969,US,Arizona,33.64429,-111.89064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b447be-1f41-45d7-8136-26bd7993a812,ASU,ASUMAC003289,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,11,7,1967,US,Arizona,32.69992,-109.78751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bec5664-eaef-47f8-a6e0-05656e89ea7e,ASU,ASUMAC004639,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,24,2,1969,US,Arizona,33.61111,-111.90407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557fabb-d0bd-4ffb-9399-0d9087de052f,ASU,ASUMAC001908,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,13,3,1956,US,Arizona,34.90197,-110.15785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b318c86-4ba0-48a4-b625-dcbc03975317,ASU,ASUMAC003290,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,11,7,1967,US,Arizona,32.70014,-109.78732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fafbebc2-5d8d-4e69-bd48-da5c07669993,ASU,ASUMAC001907,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,10,3,1963,US,Arizona,33.43097,-111.93189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988d9967-8e91-4fef-a669-0fd8636eeaff,ASU,ASUMAC004637,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,14,5,1969,US,Arizona,33.64442,-111.89086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3210289-08aa-465c-bb65-3f80d4105ca4,ASU,ASUMAC001915,"Sylvilagus audubonii (Baird, 1858)",Lagomorpha,Leporidae,Sylvilagus,audubonii,22,5,1961,US,Arizona,33.83291,-111.95085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554927d2-2071-467c-b456-6f1d1e981d1c,ASU,ASUMAC003293,"Pipistrellus hesperus (H.Allen, 1864)",Chiroptera,Vespertilionidae,Parastrellus,hesperus,10,7,1967,US,Arizona,32.70021,-109.78698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8c17758-b4fc-47d7-945c-e955adb66f1b,ASU,ASUMAC001906,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,14,4,1956,US,Arizona,34.60311,-112.44429,,TAIL CUT OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958e6f02-aa9f-49fd-a0c7-9b27ba6f4536,ASU,ASUMAC003295,"Pipistrellus hesperus (H.Allen, 1864)",Chiroptera,Vespertilionidae,Parastrellus,hesperus,10,7,1967,US,Arizona,32.70033,-109.78717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cfdd68-dca3-408d-8ece-886fbc0c6b39,ASU,ASUMAC001912,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,14,3,1964,US,Arizona,33.56911,-112.50618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
